Vehicle_ID,Vehicle_Type,Speed (km/h),Position_X,Position_Y,Vehicle_Priority,Communication_Mode,Slice_ID,Slice_Type,Requested_Bandwidth (Mbps),Allocated_Bandwidth (Mbps),Scheduling_Algorithm,Latency (ms),Energy_Consumption (W),AI_Optimization_Score,Vehicle_Mobility_Index,Congestion_Level,Signal_Strength (dBm),Traffic_Density,Weather_Condition,Throughput (Mbps),AI_Decision_Time (ms),Network_Stability_Index,Packet_Loss_Rate (%),Throughput_Efficiency,Time_Stamp,Time_of_Day
V623,SUV,91,177,47,1,V2V,Slice3,eMBB,234,158,Reinforcement Learning,15,46,0.8438749681225912,0.7858760958806007,7,-88,16,Clear,48,49,9.895888259951997,3.2623580935717396,0.7626834418410174,2025-01-25 09:30:21,Night
V624,SUV,26,745,29,0,V2X,Slice3,mMTC,166,48,Simulated Annealing,41,16,0.7128039111079728,0.5474341521645039,1,-81,8,Rain,76,35,6.239531413139426,3.4415264959273673,0.8310252204721571,2025-01-25 21:39:03,Morning
V625,Sedan,107,909,614,0,V2I,Slice2,URLLC,109,63,Reinforcement Learning,13,37,0.9561525244219351,0.9677759074817962,3,-71,64,Snow,110,11,6.529219125333562,1.2242800785656343,0.9065179997242622,2025-01-25 19:59:45,Evening
V626,Truck,100,258,15,0,V2V,Slice3,mMTC,247,163,Reinforcement Learning,83,40,0.7615165811378768,0.9938700194909523,9,-64,14,Clear,90,41,9.284247161520804,2.141025972140074,0.8268552975097454,2025-01-25 22:33:24,Morning
V627,Truck,76,899,552,1,V2V,Slice2,URLLC,216,98,Genetic Algorithm,32,45,0.8294386258408385,0.4181852990978821,8,-73,16,Rain,117,24,6.6873509743274475,1.9877320440751134,0.9776318173478693,2025-01-25 23:27:52,Afternoon
V628,Sedan,50,800,254,1,V2V,Slice2,eMBB,290,196,Simulated Annealing,14,12,0.7061765194318662,0.9724981269505788,10,-79,55,Fog,58,23,7.547287638747522,3.1391889750086825,0.8920411650038048,2025-01-25 15:46:52,Night
V629,Motorcycle,111,423,973,0,V2X,Slice1,URLLC,244,60,Reinforcement Learning,19,43,0.8318503081239064,0.5578766164020814,10,-69,49,Snow,56,23,6.145910982236831,2.4438722003331987,0.8703592860919014,2025-01-25 22:34:57,Morning
V630,SUV,39,548,724,0,V2V,Slice2,mMTC,213,196,Reinforcement Learning,23,14,0.8124054096767941,0.8414839066272786,2,-71,64,Fog,84,30,6.829948694207605,3.3802214000003774,0.8303887530109516,2025-01-25 03:55:30,Morning
V631,Motorcycle,36,97,895,0,V2X,Slice1,eMBB,147,135,Genetic Algorithm,78,39,0.7867371413635293,0.5685966102119048,5,-84,26,Fog,125,42,6.708289717102758,0.457651818185838,0.8044203736460518,2025-01-25 20:50:10,Night
V632,Sedan,31,281,791,1,V2V,Slice2,eMBB,297,164,Genetic Algorithm,78,17,0.9811793414053589,0.6730035963035665,10,-70,50,Clear,92,45,9.265488593680253,1.4440580231336586,0.9684415460080762,2025-01-25 09:29:04,Afternoon
V633,SUV,95,127,234,0,V2V,Slice3,eMBB,277,148,Simulated Annealing,50,16,0.9034861924389959,0.5618200434271208,3,-77,69,Snow,137,47,6.239109717716014,0.26261085818640284,0.8255136337277739,2025-01-25 23:42:08,Morning
V634,SUV,21,395,576,0,V2I,Slice2,URLLC,105,34,Reinforcement Learning,67,23,0.9746361394062368,0.8322826603950717,9,-72,19,Clear,111,44,8.383637004655483,2.7665196722982515,0.8740332213453035,2025-01-25 08:04:47,Morning
V635,Sedan,69,435,355,1,V2V,Slice1,eMBB,256,128,Reinforcement Learning,63,26,0.8399968826408616,0.8820943937032703,9,-78,81,Fog,143,45,8.3372482037336,2.101703178436358,0.8476875421239858,2025-01-25 14:03:40,Evening
V636,Motorcycle,63,585,113,1,V2V,Slice2,mMTC,291,57,Reinforcement Learning,55,24,0.8548334171259979,0.8388924520339704,5,-88,68,Fog,80,38,9.796465320827105,4.840864017425636,0.8806807973002369,2025-01-25 11:22:56,Night
V637,Motorcycle,110,42,522,1,V2X,Slice1,URLLC,210,120,Genetic Algorithm,83,16,0.9846573907564344,0.9754817239510762,3,-75,77,Fog,87,10,6.39948659308696,1.5211184028356612,0.7643518140541782,2025-01-25 01:32:56,Evening
V638,SUV,37,538,600,0,V2I,Slice1,URLLC,82,99,Genetic Algorithm,62,18,0.8373289045569656,0.4859346537491831,2,-89,60,Fog,138,32,8.567470705919327,1.3821515506368236,0.9947899386549888,2025-01-25 21:01:51,Night
V639,SUV,75,868,972,1,V2I,Slice3,mMTC,54,69,Reinforcement Learning,43,14,0.7093284447897968,0.7467949107981184,6,-64,30,Rain,113,41,9.039702017921174,1.769331086306818,0.8146225408853313,2025-01-25 08:53:45,Morning
V640,Truck,73,128,591,0,V2I,Slice3,mMTC,54,47,Reinforcement Learning,87,43,0.8935510681410341,0.9674234139323421,10,-67,17,Snow,96,14,6.032686867015082,2.401411152894855,0.7800017978280757,2025-01-25 08:36:34,Morning
V641,Sedan,27,787,220,0,V2V,Slice2,eMBB,164,174,Simulated Annealing,44,40,0.7593866905752032,0.6782339829302791,4,-73,17,Fog,113,34,8.59049534202597,3.0629435333643458,0.7113203283551824,2025-01-25 19:06:09,Evening
V642,SUV,111,17,274,0,V2I,Slice2,URLLC,52,148,Simulated Annealing,97,46,0.9860153597381841,0.9329946293740106,5,-88,69,Fog,144,31,6.459010567119642,1.7916064612229032,0.9529038001782388,2025-01-25 06:56:30,Evening
V643,Sedan,54,238,233,0,V2V,Slice2,URLLC,284,30,Simulated Annealing,37,32,0.7208147653512864,0.4063290989324377,2,-65,34,Snow,89,48,8.520696003254796,3.3487576777545085,0.8952959406340462,2025-01-25 21:08:49,Afternoon
V644,Truck,108,133,974,1,V2I,Slice1,eMBB,80,48,Simulated Annealing,29,45,0.9692648331822225,0.9670878846701649,8,-86,37,Fog,41,10,7.147135159115252,3.598936338711669,0.7894043392174042,2025-01-25 00:24:06,Night
V645,Truck,33,198,18,0,V2X,Slice3,URLLC,96,162,Reinforcement Learning,78,40,0.7435097965165917,0.43035886331422624,2,-88,2,Rain,92,32,6.438156290360602,3.7086845118675154,0.8117097457256901,2025-01-25 19:47:19,Night
V646,Motorcycle,118,951,670,0,V2V,Slice1,mMTC,205,103,Reinforcement Learning,65,29,0.7773884257614814,0.43529342965467266,6,-70,28,Snow,109,28,7.823152097295136,4.226792145130886,0.8427669683476026,2025-01-25 05:16:24,Afternoon
V647,Motorcycle,119,325,267,0,V2V,Slice3,URLLC,182,103,Simulated Annealing,65,29,0.745611690336343,0.6164997987152864,2,-85,38,Fog,67,17,8.49308346346967,0.7659468935769242,0.8258927085211037,2025-01-25 18:32:57,Evening
V648,SUV,53,860,544,0,V2X,Slice2,mMTC,207,245,Simulated Annealing,78,16,0.7999584419158452,0.9021025740089724,9,-87,51,Clear,120,19,7.267822973439703,3.7329991934542712,0.8275042149955583,2025-01-25 21:40:59,Afternoon
V649,Motorcycle,37,260,581,0,V2I,Slice3,eMBB,66,217,Reinforcement Learning,44,39,0.7320095798814337,0.4518831979722131,5,-74,38,Snow,136,47,8.109415207819117,1.4783418699660582,0.8871107399043281,2025-01-25 04:40:28,Night
V650,SUV,21,488,101,1,V2I,Slice2,URLLC,102,159,Genetic Algorithm,17,20,0.8123084635682237,0.9572867880321139,7,-80,57,Snow,116,22,7.4773768748984235,3.6324108879648644,0.9547167733335322,2025-01-25 07:34:36,Evening
V651,Sedan,41,875,297,0,V2X,Slice3,eMBB,104,168,Reinforcement Learning,42,43,0.7930541140108637,0.5337497455173413,7,-65,99,Rain,132,46,9.757401478778501,0.1485543631034214,0.8131715145636673,2025-01-25 05:30:33,Evening
V652,Truck,56,110,249,0,V2X,Slice2,eMBB,129,33,Reinforcement Learning,39,46,0.9225824123863031,0.42963943417910483,1,-76,84,Fog,98,21,8.38365755333971,1.0676909922224036,0.75404907258489,2025-01-25 12:11:25,Evening
V653,Motorcycle,81,754,946,1,V2X,Slice3,URLLC,238,116,Simulated Annealing,42,10,0.8833752685201889,0.7382031028095588,2,-62,55,Snow,141,37,7.299130431528596,2.407422226253062,0.7092202028507069,2025-01-25 05:20:41,Evening
V654,SUV,22,687,55,1,V2I,Slice2,mMTC,121,100,Simulated Annealing,71,47,0.905027308718926,0.8975665360519575,6,-73,57,Clear,45,28,6.868555605596576,2.962637078039612,0.8346093084270649,2025-01-25 06:26:26,Morning
V655,SUV,77,194,820,1,V2I,Slice1,eMBB,209,236,Reinforcement Learning,69,42,0.8471882098999727,0.9834031233906261,8,-70,3,Clear,95,10,8.309993320794941,4.734171381616793,0.764008868802232,2025-01-25 10:30:11,Afternoon
V656,Truck,86,339,982,0,V2V,Slice2,URLLC,104,52,Genetic Algorithm,32,29,0.9559167336816713,0.5421928928695221,1,-66,56,Fog,122,46,9.921727630438978,1.2329081434485127,0.7648404105151223,2025-01-25 00:21:13,Morning
V657,SUV,80,836,207,0,V2X,Slice2,URLLC,64,64,Genetic Algorithm,65,49,0.806114638582488,0.9091720049148548,1,-77,59,Clear,123,29,7.916450412176752,2.629793755900178,0.7263953445719107,2025-01-25 13:37:03,Morning
V658,Motorcycle,92,628,809,1,V2V,Slice3,mMTC,128,232,Simulated Annealing,52,20,0.8207045651965068,0.485077416383212,6,-87,64,Snow,144,39,9.646808653967081,2.462781513684624,0.7461144030075226,2025-01-25 06:21:54,Afternoon
V659,Motorcycle,83,116,696,0,V2V,Slice1,eMBB,79,196,Genetic Algorithm,20,11,0.728996556236003,0.8492703597817546,5,-90,14,Clear,136,17,8.120809288459714,3.463254777297979,0.8345506597132057,2025-01-25 00:38:05,Morning
V660,Truck,73,441,803,1,V2V,Slice2,mMTC,281,60,Simulated Annealing,29,13,0.9997137578094057,0.4195536807786388,10,-83,19,Clear,61,48,9.216202873837576,1.2173450452121197,0.9056034749240125,2025-01-25 20:34:15,Afternoon
V661,Truck,104,519,400,1,V2V,Slice3,mMTC,241,159,Reinforcement Learning,80,43,0.8356411640385297,0.6328445750032894,5,-89,9,Rain,47,49,8.358910111136366,4.641636585124102,0.8347476603072115,2025-01-25 23:33:59,Morning
V662,Motorcycle,41,890,145,1,V2V,Slice2,eMBB,86,167,Simulated Annealing,79,47,0.9747001503090942,0.8868640694239194,6,-80,19,Snow,41,48,8.338845303354253,4.973756095144707,0.9156948619828855,2025-01-25 01:49:26,Night
V663,Sedan,47,761,3,1,V2V,Slice2,mMTC,153,205,Reinforcement Learning,70,31,0.9558048117997165,0.47723135107659154,1,-83,84,Clear,102,35,7.685580199853096,4.422901773330057,0.931737411158772,2025-01-25 15:03:18,Morning
V664,SUV,94,704,348,0,V2X,Slice1,eMBB,82,34,Simulated Annealing,42,41,0.777804171215003,0.7605661432123835,9,-69,83,Clear,59,45,8.747465348419567,3.5234901984284206,0.8982715047501509,2025-01-25 10:45:54,Night
V665,SUV,96,997,250,1,V2I,Slice3,mMTC,202,105,Genetic Algorithm,17,41,0.8503876563542803,0.8977616337524674,4,-75,94,Rain,49,17,7.975820736256507,3.36630333532879,0.7074598893361996,2025-01-25 02:36:58,Night
V666,SUV,36,418,434,1,V2V,Slice1,eMBB,258,239,Genetic Algorithm,70,31,0.876446350591747,0.5243026349759898,7,-61,39,Fog,69,36,9.37986064139068,3.7504373953644428,0.8654182358707504,2025-01-25 13:56:47,Morning
V667,Motorcycle,47,131,403,1,V2I,Slice2,URLLC,298,57,Genetic Algorithm,97,14,0.9534969514442584,0.8814948302877039,5,-71,94,Fog,71,37,9.68953798874598,2.7961919808809914,0.7864685269345146,2025-01-25 04:39:51,Afternoon
V668,Motorcycle,51,708,450,1,V2V,Slice3,eMBB,292,165,Reinforcement Learning,31,14,0.7292188665359932,0.583754000453754,3,-86,50,Clear,107,32,7.965322537666202,1.179874526174588,0.9598030329586008,2025-01-25 19:55:44,Evening
V669,Sedan,87,520,231,1,V2I,Slice3,eMBB,52,97,Simulated Annealing,65,37,0.9484703325680377,0.6412921219420161,9,-79,12,Rain,70,34,7.052427005474689,4.448335498548843,0.9713652502222063,2025-01-25 09:36:27,Night
V670,SUV,104,967,568,0,V2I,Slice1,URLLC,67,238,Genetic Algorithm,95,23,0.7336016201605239,0.8506835603378989,9,-80,9,Fog,114,18,7.798850639718676,3.2837469128631165,0.8262312057422163,2025-01-25 11:57:28,Evening
V671,SUV,80,227,397,0,V2V,Slice3,URLLC,92,122,Simulated Annealing,57,14,0.8346536368368853,0.8939254718350365,1,-64,27,Snow,116,27,8.816825016691096,0.39469736548969847,0.9250480591420718,2025-01-25 07:18:13,Evening
V672,Truck,69,558,731,1,V2I,Slice2,eMBB,231,166,Reinforcement Learning,30,30,0.9586486648312518,0.5814011622560127,7,-65,78,Fog,107,15,8.010735557251806,2.4855259067791757,0.8138743144761557,2025-01-25 08:12:15,Afternoon
V673,Truck,103,599,879,0,V2X,Slice2,mMTC,184,43,Reinforcement Learning,30,12,0.7700934171596638,0.5322293966066941,4,-75,91,Rain,137,12,7.585212908313162,2.239250364653577,0.8456625827879977,2025-01-25 12:39:47,Night
V674,Truck,100,406,811,1,V2V,Slice2,mMTC,266,69,Simulated Annealing,70,21,0.713863057197472,0.7355334465536921,1,-66,28,Fog,94,49,6.107637990826314,0.474551457736333,0.9948390588757372,2025-01-25 17:04:11,Evening
V675,Motorcycle,49,457,105,1,V2V,Slice2,mMTC,95,154,Simulated Annealing,63,42,0.714334337674193,0.7456261194262155,7,-62,99,Snow,61,36,6.734828092087447,1.8282780373665297,0.7518272663476409,2025-01-25 03:48:28,Night
V676,Sedan,60,81,792,1,V2V,Slice3,mMTC,256,166,Reinforcement Learning,68,28,0.7566569013181889,0.4529422478274685,2,-67,64,Rain,79,40,9.363599200467615,1.0391459965300243,0.8813740456176749,2025-01-25 17:40:09,Morning
V677,Motorcycle,92,372,575,0,V2I,Slice3,URLLC,251,131,Genetic Algorithm,15,49,0.8623048649395131,0.7404608190414583,4,-63,86,Clear,112,36,9.057058304759941,0.22136483555150133,0.8913920422335078,2025-01-25 14:34:13,Evening
V678,Truck,104,487,894,0,V2V,Slice1,mMTC,257,38,Reinforcement Learning,34,16,0.9678622521924449,0.7817026084917519,5,-80,35,Snow,86,34,6.334917321476359,0.11038296117306279,0.9533386745141239,2025-01-25 13:28:21,Afternoon
V679,Sedan,25,243,385,1,V2X,Slice3,URLLC,203,209,Genetic Algorithm,41,21,0.912682975604669,0.45899184930385645,6,-84,24,Fog,122,24,6.424830737048765,1.393763111401417,0.7445301304531329,2025-01-25 00:04:07,Evening
V680,Truck,115,650,933,1,V2I,Slice2,mMTC,198,70,Simulated Annealing,70,20,0.9414820034105018,0.8898928909020614,5,-85,58,Rain,133,18,9.735360229165778,0.45834148920210094,0.9713980553443936,2025-01-25 03:29:22,Evening
V681,Motorcycle,72,84,845,0,V2X,Slice1,eMBB,109,40,Simulated Annealing,44,24,0.7739825930338993,0.7006506669412935,2,-74,50,Clear,107,27,9.189874533168984,4.210917556436718,0.9037545586074998,2025-01-25 07:02:04,Evening
V682,Truck,117,714,5,0,V2I,Slice3,eMBB,238,51,Reinforcement Learning,71,46,0.8147469631942442,0.7606096505993476,3,-67,80,Rain,125,10,7.624397990280067,4.878761468428293,0.9980244750674491,2025-01-25 01:30:26,Evening
V683,Motorcycle,77,541,815,1,V2I,Slice1,mMTC,59,74,Genetic Algorithm,82,31,0.857306748483271,0.7112840834936929,3,-73,71,Snow,138,21,9.890616192037777,2.319181892513295,0.8606070279958977,2025-01-25 03:09:03,Morning
V684,Sedan,20,477,599,0,V2V,Slice2,eMBB,252,56,Reinforcement Learning,34,40,0.810290474563663,0.689264084010857,10,-68,2,Clear,99,36,9.892068868189735,2.949428052220499,0.8883548780744712,2025-01-25 07:25:58,Evening
V685,Motorcycle,116,560,739,0,V2I,Slice2,URLLC,224,163,Genetic Algorithm,98,12,0.9256944441231882,0.579297862037285,6,-84,62,Clear,64,16,9.990904794744436,4.747721536380419,0.7572899234057148,2025-01-25 08:08:19,Evening
V686,Truck,50,359,80,1,V2V,Slice1,eMBB,133,126,Simulated Annealing,58,14,0.9911103331453521,0.6194922846555787,9,-81,72,Snow,58,27,7.519264925946215,3.752018094806338,0.8208948722074606,2025-01-25 23:17:40,Morning
V687,Sedan,39,356,27,0,V2V,Slice2,URLLC,147,51,Genetic Algorithm,17,42,0.9307449815910556,0.8270048278193616,7,-77,24,Fog,143,43,8.131355812013625,2.5462321790142326,0.9355957383562031,2025-01-25 10:48:17,Night
V688,Sedan,91,147,877,0,V2X,Slice3,eMBB,216,55,Genetic Algorithm,52,23,0.9820505404548223,0.7789155410568773,1,-62,27,Clear,138,26,8.604109788683324,2.1296663282664845,0.7905776025135701,2025-01-25 04:46:39,Morning
V689,SUV,57,18,892,1,V2X,Slice3,eMBB,197,227,Reinforcement Learning,48,20,0.9935762679137157,0.7639680524032842,9,-82,44,Snow,105,45,9.273908215618192,3.7332106487802057,0.9835419247454968,2025-01-25 00:55:45,Night
V690,Sedan,75,903,866,0,V2I,Slice3,eMBB,291,126,Simulated Annealing,43,29,0.7964042258280274,0.8819701842990988,2,-81,35,Fog,58,46,6.777112609318452,1.61050655889232,0.9259157617483568,2025-01-25 13:49:25,Afternoon
V691,Motorcycle,65,932,449,0,V2X,Slice2,eMBB,254,103,Reinforcement Learning,38,40,0.8848333704485977,0.7224340129288309,5,-86,35,Snow,77,11,7.309028936634937,3.7496004043931634,0.7668518566909605,2025-01-25 00:38:32,Morning
V692,Truck,114,234,254,0,V2V,Slice3,URLLC,136,130,Simulated Annealing,52,25,0.9299158063767446,0.5808189845077386,6,-72,16,Snow,74,47,7.429734045105773,0.36030831611338576,0.9757570067318708,2025-01-25 21:58:19,Night
V693,Sedan,29,894,934,1,V2I,Slice3,eMBB,191,94,Genetic Algorithm,69,18,0.8856981087371149,0.7564082657308558,2,-77,67,Rain,122,22,9.33860467183333,2.5733429368551057,0.7691300168810923,2025-01-25 15:37:43,Afternoon
V694,Sedan,57,182,724,0,V2V,Slice2,eMBB,205,44,Reinforcement Learning,55,14,0.8795108798679921,0.8671596299422264,9,-87,26,Snow,42,44,7.910944703087171,0.9054760616191421,0.8628802780454177,2025-01-25 14:34:39,Night
V695,Sedan,113,776,680,0,V2X,Slice2,mMTC,155,116,Reinforcement Learning,55,27,0.8104904421183885,0.9292795518627485,2,-78,19,Clear,63,20,8.315438981218549,3.6728336251341567,0.8792001755035598,2025-01-25 16:16:10,Night
V696,Sedan,109,792,755,0,V2X,Slice3,eMBB,264,105,Genetic Algorithm,75,29,0.8590445705433364,0.6960772284899388,5,-66,62,Snow,128,42,9.12834936295117,4.848700749787157,0.8161861598196738,2025-01-25 01:44:59,Morning
V697,SUV,94,40,386,1,V2I,Slice3,eMBB,153,239,Reinforcement Learning,64,37,0.802220883197977,0.6144799860011873,4,-80,15,Rain,116,36,8.549543853205101,3.275655919509148,0.7801543504303984,2025-01-25 01:25:34,Evening
V698,Truck,105,515,504,0,V2V,Slice1,URLLC,53,142,Genetic Algorithm,72,28,0.7677284640772877,0.9096800327916061,3,-87,95,Fog,100,14,9.65537926572669,3.6240797234058997,0.7184616066576625,2025-01-25 00:38:39,Night
V699,Sedan,33,616,582,0,V2I,Slice2,URLLC,275,45,Genetic Algorithm,93,22,0.8140233180630261,0.6533521075801176,2,-90,16,Fog,42,48,6.615005910308852,0.8172539183320954,0.9563434054346647,2025-01-25 12:51:13,Night
V700,Sedan,104,150,768,0,V2V,Slice3,eMBB,289,120,Genetic Algorithm,96,27,0.8198137116611408,0.978773091350258,10,-75,33,Rain,45,24,7.88618235151322,2.749483256418499,0.7500066277585389,2025-01-25 22:29:02,Evening
V701,Motorcycle,44,152,944,0,V2V,Slice1,eMBB,83,213,Reinforcement Learning,40,27,0.7432871338740049,0.6591670795630189,5,-73,17,Rain,103,46,7.551520029921482,3.894183594390998,0.7741754505017258,2025-01-25 19:06:10,Evening
V702,SUV,106,717,237,1,V2V,Slice3,eMBB,173,77,Reinforcement Learning,53,22,0.8465641494690659,0.991850760507703,5,-84,66,Rain,72,15,9.263630215992013,4.288129532967721,0.9494148836057817,2025-01-25 13:16:34,Afternoon
V703,Motorcycle,79,910,290,0,V2X,Slice2,URLLC,260,121,Simulated Annealing,36,20,0.8910880667868166,0.45895593030550724,1,-82,48,Fog,81,41,7.929508705303981,4.877977321845702,0.8001495071064366,2025-01-25 11:14:35,Evening
V704,Motorcycle,117,38,34,1,V2X,Slice3,mMTC,203,38,Reinforcement Learning,30,14,0.7312247110066907,0.6069871173884618,5,-63,74,Snow,107,36,9.68489904233656,3.7331945130871174,0.8917945078093915,2025-01-25 13:00:59,Night
V705,Motorcycle,79,532,944,1,V2V,Slice2,mMTC,188,113,Simulated Annealing,69,45,0.8593347901742546,0.5666110651623368,7,-76,11,Snow,66,11,7.1220708158647295,2.86779737555003,0.875034364715836,2025-01-25 02:09:25,Night
V706,SUV,37,349,189,1,V2V,Slice2,URLLC,207,214,Genetic Algorithm,77,21,0.7263585670157404,0.9962727824690658,4,-83,88,Clear,70,48,6.985628260720228,4.0725982134036585,0.9366435978237034,2025-01-25 05:25:58,Evening
V707,Sedan,38,89,399,0,V2X,Slice1,URLLC,195,183,Reinforcement Learning,53,28,0.9568413460079841,0.9151977620652866,6,-79,36,Snow,50,31,8.345885017230204,1.2896880672457307,0.8944243995060539,2025-01-25 15:40:22,Afternoon
V708,Truck,93,623,192,0,V2X,Slice1,URLLC,207,58,Genetic Algorithm,50,30,0.8226250762704479,0.8429317612407399,2,-90,16,Clear,134,31,6.19866711206297,4.363740572244351,0.8158294556274168,2025-01-25 14:27:52,Evening
V709,Motorcycle,44,534,385,1,V2I,Slice3,URLLC,67,122,Simulated Annealing,89,14,0.7729423166262732,0.9506111340195553,4,-75,43,Clear,86,28,8.640004920356652,3.9074488548346897,0.9533228293766616,2025-01-25 11:36:46,Afternoon
V710,SUV,73,815,769,1,V2X,Slice1,mMTC,235,94,Genetic Algorithm,55,42,0.8132365540669825,0.9493882963348343,10,-71,97,Fog,135,15,9.06670885310858,0.8344723563453676,0.8928832040510017,2025-01-25 14:48:28,Evening
V711,Sedan,42,99,962,1,V2X,Slice1,URLLC,124,238,Reinforcement Learning,58,10,0.8955550547199763,0.5191519142981118,2,-77,83,Fog,130,30,7.050122708680525,4.256543794758624,0.8351848353864615,2025-01-25 21:02:57,Morning
V712,SUV,99,91,314,0,V2V,Slice3,mMTC,115,73,Reinforcement Learning,18,20,0.843298245396838,0.604751287057452,10,-76,57,Rain,49,40,7.426395830285077,4.154441816993286,0.8099507596732476,2025-01-25 20:02:18,Night
V713,Sedan,52,421,41,0,V2I,Slice2,eMBB,68,157,Reinforcement Learning,47,44,0.880865266889221,0.4289303042230421,1,-66,80,Fog,105,16,8.66068178433892,4.624649651866332,0.881997120261148,2025-01-25 00:08:15,Night
V714,Sedan,70,983,738,0,V2X,Slice3,mMTC,70,174,Simulated Annealing,96,14,0.8787922679516051,0.5851222661704719,3,-80,83,Clear,101,37,8.229451283915798,4.504834049660945,0.7058323668694731,2025-01-25 08:11:32,Afternoon
V715,Sedan,50,880,159,0,V2X,Slice2,URLLC,172,46,Reinforcement Learning,85,34,0.9086281022949096,0.8282455709509462,7,-87,2,Clear,142,13,8.510938055738514,1.642316619151945,0.9251389431509728,2025-01-25 19:45:01,Evening
V716,Sedan,98,907,655,0,V2I,Slice3,eMBB,66,194,Genetic Algorithm,11,20,0.979606087903928,0.827793870480738,9,-87,0,Snow,92,10,8.240853099961358,2.5571649497994375,0.9205362432602382,2025-01-25 23:23:16,Morning
V717,Truck,96,354,364,0,V2X,Slice2,URLLC,211,105,Reinforcement Learning,28,31,0.8958701011182771,0.6668503555218352,4,-83,91,Clear,149,18,7.990791215468343,4.028541204064132,0.8409051294859857,2025-01-25 05:03:39,Night
V718,Truck,113,714,632,1,V2X,Slice3,URLLC,285,40,Genetic Algorithm,23,15,0.7494661944046659,0.5012497605299524,8,-64,46,Clear,147,16,6.12070128032818,3.8478859592973147,0.8158604369495217,2025-01-25 15:35:11,Night
