Vehicle_ID,Vehicle_Type,Speed_km_h,Position_X,Position_Y,Vehicle_Priority,Communication_Mode,Slice_ID,Slice_Type,Requested_Bandwidth_Mbps,Allocated_Bandwidth_Mbps,Latency_ms,Energy_Consumption_W,AI_Optimization_Score,Vehicle_Mobility_Index,Congestion_Level,Signal_Strength_dBm,Traffic_Density,Weather_Condition,Throughput_Mbps,AI_Decision_Time_ms,Network_Stability_Index,Packet_Loss_Rate_%,Throughput_Efficiency,Time_Stamp,Time_of_Day
3882,Motorcycle,53.14969176503563,408.5228957638626,717.3708933706898,High,V2V,8,eMBB,29.119623068542182,36.47056525181162,32.29750174698943,9.881459207761049,0.6933860864694633,0.48658805448413134,3,-97.84546687965357,9,Fog,10.38102089975028,6.463968433724193,0.6104207923357385,4.238891809416188,0.8984734797131461,2023-01-03 16:41:00,Evening
3883,Sedan,4.10107068493049,629.8099857061177,876.6109705478882,High,V2V,4,eMBB,28.68368505138478,76.99906435498225,11.518217667300254,7.461194526229275,0.508805241153089,0.6593810432866648,9,-79.77048230452452,51,Fog,68.95393570684205,18.281242027987766,0.6677849166366641,0.40648865394548317,0.5126398143993414,2023-01-03 16:42:00,Evening
3884,Motorcycle,38.35824747063607,332.1792499033133,840.8449391326026,Emergency,V2I,3,mMTC,68.24823024361521,36.63469170826497,47.46103311646334,44.76372354716091,0.9866258369440126,0.25091929632957166,10,-87.18595551678175,83,Rain,37.13826069342356,7.6694513607306005,0.9746541932357393,4.562449214561751,0.6047166290473766,2023-01-03 16:43:00,Night
3885,SUV,97.25194962878047,836.7173654746227,786.0252720494689,Medium,V2V,4,eMBB,18.34547553009765,52.43752239804632,15.93148540475722,10.86765991034483,0.9835309770827477,0.4593322272143753,3,-86.6804661718013,47,Clear,70.56858804997948,12.177083933366863,0.7991748920407096,3.1655963649724796,0.9486575162161903,2023-01-03 16:44:00,Morning
3886,SUV,82.76418418342423,716.60627556505,13.787704544550916,High,V2X,9,eMBB,37.532937031998024,60.254586804923385,27.138529321036323,25.173785371335093,0.5671588660837025,0.2713787820283276,3,-100.45197725336527,53,Rain,77.37410497005469,9.620559766451294,0.5445434223152557,2.278033151429062,0.7120416378863283,2023-01-03 16:45:00,Afternoon
3887,SUV,86.98450242958566,350.1615319680327,911.8804638774593,Low,V2I,4,eMBB,84.77343338820287,81.08449171069293,28.984909210367512,10.073496233410964,0.5946662166854818,0.8318284827207884,1,-107.9887413007128,69,Rain,41.49260599593624,3.3965314187217546,0.5124945280497828,0.19031157916147837,0.7715760620750141,2023-01-03 16:46:00,Evening
3888,Sedan,83.77403089002283,734.3096666086046,274.87572072339395,Emergency,V2X,7,eMBB,19.338739373189348,60.42754194250922,11.469645105372262,29.07708849670446,0.7827129801051458,0.12941450470474924,3,-118.00641128772475,50,Snow,40.52237820351333,19.790194758436815,0.743906526743825,4.400202187176067,0.5276207027929647,2023-01-03 16:47:00,Afternoon
3889,Truck,37.316762565964,940.4877369692498,887.973942963376,High,V2V,1,eMBB,52.12593904174095,39.31758437027174,15.27004366978398,9.78188569500201,0.654387078674267,0.5695428695071538,8,-104.0332739490072,61,Fog,71.50486928437084,14.43224254792536,0.6866980544947554,4.125582751722062,0.5471505950949254,2023-01-03 16:48:00,Evening
3890,Motorcycle,11.959670649213106,93.09599854301709,196.9681030893765,Emergency,V2V,6,mMTC,70.17676730150774,67.52679398654693,24.553993680989134,39.30298121723427,0.5060899848913162,0.804993814728045,8,-86.02149000238754,6,Fog,62.59868416229432,14.394247072078226,0.8493014296234199,2.882408115379551,0.6691055419721341,2023-01-03 16:49:00,Morning
3891,Motorcycle,32.69606208397152,306.1039601576169,439.6457514247373,Medium,V2I,8,mMTC,22.747992494291726,51.39820208064769,13.559756812199783,8.851068151304249,0.5270462447097868,0.7288684104882535,9,-70.1652612289868,93,Fog,36.74303403899004,7.5029549176989425,0.6226001100335805,0.7358532367394913,0.6942991127393646,2023-01-03 16:50:00,Morning
3892,Truck,99.81423602221912,463.3259391166933,749.3987943269137,Low,V2I,7,mMTC,38.12165776418452,52.55620108140929,15.975792928587031,24.3591277904694,0.8366118702353245,0.2866889666420772,7,-71.90990672374997,41,Snow,5.570263660735202,5.653421890969519,0.701695516324693,2.650791871659118,0.6566287757907352,2023-01-03 16:51:00,Evening
3893,Motorcycle,117.65649573396854,497.9901277547686,640.2789452771725,Medium,V2V,5,mMTC,60.288056271840446,35.16372830746752,31.044342089181452,23.925865709250136,0.6051247370067043,0.5299118138201635,4,-74.05055115351094,62,Rain,23.571648875568837,10.931426919043078,0.8661534484862139,2.0333056053919436,0.5452589107419266,2023-01-03 16:52:00,Afternoon
3894,Sedan,59.26164176898736,542.1956448860736,415.9219380294299,Low,V2X,4,eMBB,39.45050694070688,5.144676638702112,36.95396935816777,46.43465614641854,0.769141017815041,0.14965454964674205,4,-109.54018434691329,29,Rain,58.706531274489805,10.797981986261753,0.719528497898329,2.8643159639545535,0.9939888481856376,2023-01-03 16:53:00,Morning
3895,Motorcycle,1.1640425907650664,300.62690653864854,678.6238567402784,Medium,V2X,2,mMTC,19.894400012600013,37.02622529030758,40.24804778474038,24.341327027698508,0.6382671321458806,0.32319948143221633,6,-79.12626019383538,53,Rain,35.646864113585515,8.48019125501436,0.617867624198711,0.8405018691769681,0.929163862888919,2023-01-03 16:54:00,Night
3896,SUV,16.805377456107486,667.2596459823491,548.9495100466395,Emergency,V2V,1,URLLC,30.916572588225907,32.24461363821238,6.964270438695118,8.19233449654541,0.762464269060747,0.4078923065220599,5,-106.16824608249364,34,Clear,39.24052899165427,2.807118076392274,0.5814591331165644,2.501582625719651,0.8663529268419613,2023-01-03 16:55:00,Morning
3897,Truck,38.649669037951895,645.0845035298297,275.7363066355323,Medium,V2V,1,eMBB,19.847381051349686,14.030513077158844,37.112876914502344,29.4536469538873,0.9994644545671387,0.15994462142185678,5,-100.19086589245583,22,Clear,78.31996337388273,15.942644936268113,0.6420061258661058,3.6621753956962206,0.6601950644274748,2023-01-03 16:56:00,Morning
3898,Sedan,69.43024183115396,577.8215062716139,646.3294454971398,Low,V2V,5,eMBB,98.52001417412218,22.87725781233298,46.881918761456305,37.62297419450076,0.8453431780291667,0.23382831004955956,10,-75.52325964223193,83,Fog,33.411470804447845,6.626302235019377,0.7923866170807101,2.361744049705247,0.9753103379346797,2023-01-03 16:57:00,Morning
3899,Truck,9.011237496637676,113.76172171087661,204.24708634452338,Emergency,V2I,9,URLLC,31.208374343176015,93.28010703159342,29.455950048421702,20.180784132410963,0.6733228598857296,0.7746727028346285,4,-101.99737875123964,92,Snow,83.0501941618664,1.4120529158574557,0.8267450471539106,3.977273306874777,0.9059319714231198,2023-01-03 16:58:00,Afternoon
3900,Sedan,113.20287584518579,476.9678910959445,693.9882842591654,Emergency,V2I,7,mMTC,57.74985735673423,30.1835257556996,30.629331216826785,32.38594263619886,0.9826439101639206,0.4740688652405105,4,-82.39013870757697,38,Fog,84.80736135598767,3.7865681315776802,0.6387954854895923,1.655012339939565,0.5396035719553569,2023-01-03 16:59:00,Night
3901,SUV,43.810040794128085,356.2268874893756,3.1108776232428026,Low,V2V,2,URLLC,48.5669718971554,51.63422310949178,47.81085334394079,10.474596610715771,0.517295591770669,0.8538336117902948,7,-79.41659305601081,3,Rain,16.984978806049934,18.976549184736548,0.6597731823487192,0.5007903853368267,0.6258776102859958,2023-01-03 17:00:00,Night
3902,Truck,109.51010615097876,491.0384698381226,548.7725137617697,Low,V2V,6,mMTC,61.25622367743958,54.43993546432315,43.60218095029807,24.139505809351412,0.5854199777000708,0.22514148278973672,8,-62.0568886940026,53,Snow,67.2436256294342,17.72617940447286,0.7789186924896095,2.7541451723864125,0.551102977588612,2023-01-03 17:01:00,Afternoon
3903,Motorcycle,93.66261633084261,921.866435515026,401.067627556141,Emergency,V2V,7,URLLC,54.82820007881216,55.40270507534859,28.32579044270675,12.46625277550292,0.7492565351486131,0.6363183406106454,8,-110.39680902543435,48,Fog,72.58881461802386,16.080043368960173,0.7784332820288887,4.686389705320286,0.8127009624544714,2023-01-03 17:02:00,Afternoon
3904,Sedan,90.65247270186974,480.5313431584083,303.1037738019473,Low,V2V,8,eMBB,75.44456566016069,9.259532160815969,38.52662739713666,17.31435497822461,0.6460594081949624,0.7112463282506685,7,-109.27705267995628,26,Rain,39.67112937391311,11.643579069968593,0.8168608513525549,3.0626859093426555,0.7214658757498524,2023-01-03 17:03:00,Evening
3905,Truck,72.80634957386783,13.980791839511841,515.7079672346375,Medium,V2V,9,mMTC,88.57125073433687,74.43159644681167,9.864051324326944,33.84549265137596,0.8599660308977268,0.7207459358678687,4,-92.43832080969096,26,Fog,92.21814621954407,17.89328010891985,0.6875434587655023,2.3124223773903183,0.8561151635159336,2023-01-03 17:04:00,Afternoon
3906,Motorcycle,75.21405804622135,438.83673808413096,645.3116325358881,Medium,V2I,3,mMTC,35.67694485607021,70.73105218464805,21.242579196294006,38.912312249678784,0.5171374085828175,0.7085751405827595,10,-88.44299850860088,69,Clear,82.92341109019233,12.272818633679426,0.5106434797283074,2.0926671258713485,0.6987516666666675,2023-01-03 17:05:00,Afternoon
3907,Truck,76.56038822594978,820.6481800493821,965.3122662134649,Medium,V2I,2,mMTC,26.52460889718843,92.94729229124717,36.0550537178076,19.017881581010215,0.6369945961213718,0.2341381789922483,1,-96.88367172737243,28,Clear,40.52464175242078,3.927324331496371,0.9681177957093205,3.8654141768240518,0.5071024061660295,2023-01-03 17:06:00,Morning
3908,Truck,75.44656644306986,780.0609232181682,833.0644898880977,Emergency,V2V,7,eMBB,98.5905862912811,21.622213632718857,15.140552301299184,49.541593381030815,0.9277891557631128,0.4573235229745495,3,-81.8079686567836,20,Clear,69.57446110185313,19.089661433774264,0.7981749072278106,3.112610492409781,0.5941595141996117,2023-01-03 17:07:00,Evening
3909,Truck,66.44738776780335,513.390073528181,717.1498830838108,Medium,V2I,8,mMTC,87.94652139417676,54.8412174614396,23.24098400756327,17.815618482354346,0.7010141665094882,0.8131679223778169,5,-84.28720258754635,52,Snow,94.05461188115316,17.150348658098913,0.8006519658306253,3.7530740969397614,0.6197222872999459,2023-01-03 17:08:00,Morning
3910,Sedan,118.36968221794666,249.7690128593153,478.9669116791464,Emergency,V2V,9,URLLC,42.75264576666543,77.34472042316926,9.463669203098819,11.756567533346164,0.601501172890355,0.5562047701557311,8,-80.35303483852167,37,Snow,89.0394436809427,9.28793806343466,0.8638987417696318,0.6017775563534409,0.8474406909693325,2023-01-03 17:09:00,Evening
3911,Motorcycle,87.87486809108353,465.08866291454507,392.14411966435426,Low,V2V,5,mMTC,90.53081259156812,16.19114183803488,44.992354996372555,44.03554782343789,0.7593214535429078,0.39887037817896087,2,-65.86675742335198,41,Rain,26.579347002216462,12.120834404450273,0.9786704733835859,4.2477326605233205,0.5374242714121102,2023-01-03 17:10:00,Evening
3912,SUV,93.23356660710255,563.7022194181917,32.529654585997214,Medium,V2I,9,mMTC,70.34916802177128,76.06136911640507,44.887749920713176,34.237034470168524,0.6831692958180091,0.1113964235313091,5,-111.1653142232654,57,Snow,91.52459999806848,13.556768312578008,0.6685026030969654,4.742688397944092,0.6332147301256593,2023-01-03 17:11:00,Afternoon
3913,Sedan,104.6955378100409,999.8714382741339,359.0969030590482,Emergency,V2V,1,eMBB,49.36785760096643,29.29669555466472,24.439603295850233,35.58020536883783,0.6412420285139351,0.5862679419255761,9,-71.06116508156194,10,Rain,60.53146038668017,15.216873120058278,0.6321672820261806,1.9930946564632244,0.564990410432685,2023-01-03 17:12:00,Evening
3914,Sedan,25.8767715271019,644.1780901693774,848.3771386726165,High,V2V,9,URLLC,88.60797567514463,30.276146837594673,10.408248620280597,40.74386956962901,0.9242665331853119,0.8156437451549564,6,-83.79923558219585,96,Rain,13.595923576780006,14.37326434513211,0.9679742804948358,2.763759273436034,0.5281138702227195,2023-01-03 17:13:00,Night
3915,Sedan,10.056499091407293,694.2649300626134,384.02458197629,Medium,V2V,5,URLLC,70.77544467698779,90.10359995616791,34.28135088945726,49.97708159650095,0.9257241859043901,0.26304377869578954,4,-67.05227600539523,84,Fog,68.49850861090368,8.210247205760997,0.6909781138790401,0.3699474143817214,0.554361505441695,2023-01-03 17:14:00,Night
3916,SUV,57.947332391831836,491.45414356805196,461.58499906214644,Medium,V2V,2,URLLC,84.38061005715578,33.248578153070724,11.463212859710163,17.785475405756365,0.7092234728487414,0.896024290410944,4,-119.02453869117804,78,Clear,94.03197296758374,18.026200351182336,0.714190338967912,4.824680438024858,0.8970369861253713,2023-01-03 17:15:00,Afternoon
3917,Motorcycle,61.68968347431278,354.4895507825299,271.83442402490476,Emergency,V2I,6,mMTC,47.59837687470732,57.581367068830595,12.201135464242464,29.662306812359013,0.8019573747413948,0.2683852785237485,6,-70.16562355202494,61,Fog,34.968227487943906,1.822861384895886,0.9770357635439351,3.451385618158363,0.9650778049669486,2023-01-03 17:16:00,Evening
3918,Motorcycle,99.50181359399012,812.952983647206,274.13275881336676,Emergency,V2V,1,mMTC,81.884390750544,44.60836579559949,48.63027948683449,36.691556441664716,0.859370565335291,0.5563351060735099,8,-107.29906762373577,60,Fog,10.158195905407116,2.8318276138320018,0.8806188194149778,0.2925408549621334,0.956095613766188,2023-01-03 17:17:00,Afternoon
3919,Motorcycle,53.25402951388028,494.9323243392362,61.871760891748394,Low,V2V,7,eMBB,43.02342452746532,12.034339452795901,5.877525901062396,11.579763318533296,0.8519741541551432,0.48424488291027035,2,-62.99084621263382,93,Snow,34.712215596253884,6.583559303351863,0.708393809467579,1.6973172081706684,0.9565456686638978,2023-01-03 17:18:00,Morning
3920,Truck,68.50236306531752,994.6901299645251,613.8039256198008,Emergency,V2I,7,eMBB,76.15711778506451,90.54343050673022,19.582848046473902,18.807105816203304,0.6663647019163447,0.7163765261545355,7,-100.85993868871611,95,Snow,30.743900481506852,7.9384297157170725,0.652694346972048,2.1390839941937663,0.6238759818514439,2023-01-03 17:19:00,Evening
3921,Truck,63.248512621615,457.1205742680441,448.06940304534635,Low,V2V,8,mMTC,49.19774876616231,24.235271597233755,28.188859569376234,18.799105436648993,0.830590200656823,0.49150399743886275,2,-76.89980469916458,92,Clear,18.470479179751273,14.518701432096428,0.5667574774222217,2.1209365160676943,0.90908363188471,2023-01-03 17:20:00,Evening
3922,Truck,4.584334050886927,68.00028364757738,605.9608074907947,High,V2V,1,URLLC,46.46751443359705,29.092507411973106,6.281710303313966,19.73569863665245,0.9591306237078596,0.36912087507230706,4,-71.33491266957012,55,Clear,61.51061062748618,19.62491058598037,0.7245188065441807,0.995135137090337,0.5696501704546929,2023-01-03 17:21:00,Evening
3923,SUV,73.82578759162968,682.5781370900827,546.8869000288528,Low,V2V,2,URLLC,81.69696539843746,38.9521900251688,2.9082118375347985,37.31932235241397,0.5277078191580871,0.867553853757331,1,-64.53291772404543,97,Rain,8.96398319582272,18.228590322175556,0.9402573844865182,4.331252469940689,0.5236519807446663,2023-01-03 17:22:00,Evening
3924,Truck,99.36519429291027,46.64145092581107,798.8445872971748,Medium,V2X,1,mMTC,21.253310338953497,49.868239478942854,27.574560965646693,31.664246224120397,0.5365118107609917,0.5546906088466376,7,-107.93331725387691,3,Snow,24.54994323278661,2.2237618121857534,0.9588716214937862,0.1325083164938006,0.9106240187502299,2023-01-03 17:23:00,Morning
3925,SUV,18.900065769096457,250.5015968847033,751.0119123114727,Emergency,V2I,8,URLLC,93.53881193415337,17.98571444595801,6.613403598130461,37.21509078341333,0.9262573206383417,0.13529303707236384,5,-82.78089792014013,64,Fog,94.52595672641368,1.432549629634083,0.8140478023174968,0.10287380904505405,0.9197937569710086,2023-01-03 17:24:00,Night
3926,Motorcycle,71.31980807119149,353.73825277990335,771.4538531378794,High,V2V,8,URLLC,55.781265907556346,61.69429301155009,13.3072881045034,28.056638271514142,0.8012175938913007,0.45430927644843744,3,-117.89442415727808,70,Clear,60.825756562483484,12.569457527371961,0.6027131018050141,3.941875534651155,0.9434058761323578,2023-01-03 17:25:00,Morning
3927,Truck,71.23326533356972,739.4835856213276,499.23900694167554,High,V2I,3,mMTC,67.24669588669221,51.32322441287793,25.36637797601304,47.99575789187856,0.5136064582816774,0.5012459930976271,9,-116.45594812787238,75,Clear,15.361347078649672,16.352587824431268,0.83279363436309,0.38183584541443705,0.8293341469462736,2023-01-03 17:26:00,Night
3928,Truck,19.702195686763048,494.23592640761285,353.8813513539305,Emergency,V2V,2,eMBB,46.473534357395884,32.27092947764931,18.027394920826506,28.429480696234844,0.8830037511210584,0.12707911391729507,9,-95.1235747401629,26,Snow,93.81782426482738,17.273216748805662,0.9361449104562678,4.70775291033037,0.8129723891608863,2023-01-03 17:27:00,Night
3929,Sedan,14.815628847688323,28.64593131025661,933.4365905329528,Medium,V2V,9,mMTC,68.12871845313398,67.33866222612886,35.817234832173376,32.159342171955075,0.5531721359428012,0.6463080126121374,2,-78.37278450805817,17,Fog,33.181622947096535,19.803334558287144,0.9619571547916197,4.878804359174284,0.5936081058482844,2023-01-03 17:28:00,Afternoon
3930,SUV,117.60623315717818,616.8498512759222,54.26977371655395,Emergency,V2I,5,eMBB,73.8866304828882,51.26721278833144,48.160252036337944,18.423187811119103,0.9197909241765774,0.4865887916030641,10,-80.737769411741,25,Rain,14.20085600829036,10.509333792894498,0.8285633351719505,0.8760885967571961,0.6073238724681741,2023-01-03 17:29:00,Morning
3931,Motorcycle,47.24630035836451,411.43623742666233,152.62130785023032,Emergency,V2V,9,URLLC,88.16296019473049,80.66170724695257,37.906412330130294,7.644208767517978,0.7414924034654886,0.1908981960058295,5,-91.90188601793933,63,Snow,51.0504593177415,18.52196690915227,0.6375471890406395,4.803300267027849,0.7870815232380044,2023-01-03 17:30:00,Afternoon
3932,Sedan,27.290607446823515,921.8345099671071,419.5990921766397,Emergency,V2I,2,eMBB,86.89408431286672,81.9864316132944,49.999610072845336,41.697515011578716,0.6457026547014129,0.368453415651281,4,-83.801517417389,27,Clear,94.6356594310391,16.940040848941827,0.8603237619583173,4.023112273975862,0.8256458047879731,2023-01-03 17:31:00,Evening
